dim,seed,method,pipeline,norm,gh,norm_over_gh,file,status,error
111,8,bkz20_30,20+30,7661.6306358372485,2605.0082708527416,2.9411156661430624,svp_dim111_seed8.txt,ok,
111,8,bkz20_30_40,20+30+40,6786.454818239053,2605.0082708527207,2.605156726054302,svp_dim111_seed8.txt,ok,
111,8,lll,LLL,10960.071213272306,2605.008270852744,4.207307645009722,svp_dim111_seed8.txt,ok,
111,12,bkz20,20,7959.950376729739,2597.7131701662292,3.064214505337546,svp_dim111_seed12.txt,ok,
111,12,bkz20_30,20+30,7499.813531015286,2597.7131701662174,2.887082999442699,svp_dim111_seed12.txt,ok,
111,12,bkz20_30_40,20+30+40,6978.44266294422,2597.7131701662242,2.6863792134901785,svp_dim111_seed12.txt,ok,
111,12,lll,LLL,9194.670086522954,2597.7131701662292,3.539524760516413,svp_dim111_seed12.txt,ok,
111,29,bkz20,20,8288.325283192005,2601.3299362618022,3.186187637198611,svp_dim111_seed29.txt,ok,
111,29,bkz20_30,20+30,7982.657890702818,2601.3299362617863,3.06868336054834,svp_dim111_seed29.txt,ok,
111,29,bkz20_30_40,20+30+40,6739.869805864199,2601.3299362618045,2.59093231962325,svp_dim111_seed29.txt,ok,
111,29,lll,LLL,11386.05274008513,2601.3299362617886,4.3770121511181035,svp_dim111_seed29.txt,ok,
111,30,bkz20,20,9417.388013669171,2595.564636859099,3.6282617970420423,svp_dim111_seed30.txt,ok,
111,30,bkz20_30,20+30,7957.40051775703,2595.5646368590924,3.065768582587227,svp_dim111_seed30.txt,ok,
111,30,bkz20_30_40,20+30+40,7071.240909486826,2595.564636859085,2.724355544481371,svp_dim111_seed30.txt,ok,
111,30,lll,LLL,9417.388013669171,2595.5646368591015,3.628261797042039,svp_dim111_seed30.txt,ok,
111,114,bkz20,20,8733.55448829398,2596.4658316731243,3.363631587890454,svp_dim111_seed114.txt,ok,
111,114,bkz20_30,20+30,7461.282798554144,2596.465831673122,2.8736302660090125,svp_dim111_seed114.txt,ok,
111,114,bkz20_30_40,20+30+40,7101.692615144648,2596.4658316730897,2.735138097530256,svp_dim111_seed114.txt,ok,
111,114,lll,LLL,10023.027337087338,2596.4658316731197,3.8602577452862783,svp_dim111_seed114.txt,ok,
111,115,bkz20,20,8531.816277909416,2602.0467162601876,3.2788866643300842,svp_dim111_seed115.txt,ok,
111,115,bkz20_30,20+30,8531.816277909416,2602.04671626019,3.2788866643300816,svp_dim111_seed115.txt,ok,
111,115,bkz20_30_40,20+30+40,7851.3976462792925,2602.0467162602017,3.017393038032666,svp_dim111_seed115.txt,ok,
111,115,lll,LLL,8762.026820319594,2602.046716260195,3.367359534925208,svp_dim111_seed115.txt,ok,
111,371,bkz20,20,8754.152785963934,2599.4622869422174,3.367678319450275,svp_dim111_seed371.txt,ok,
111,371,bkz20_30,20+30,7990.029286554586,2599.4622869422174,3.073723872314134,svp_dim111_seed371.txt,ok,
111,371,bkz20_30_40,20+30+40,7117.39488858107,2599.462286942231,2.7380258310857513,svp_dim111_seed371.txt,ok,
111,371,lll,LLL,9528.139587558528,2599.462286942238,3.6654271290723486,svp_dim111_seed371.txt,ok,
112,0,bkz20,20,9812.665438095803,2619.855378986135,3.745498899215282,svp_dim112_seed0.txt,ok,
112,0,bkz20_30,20+30,8202.80714146079,2619.855378986135,3.1310152488780574,svp_dim112_seed0.txt,ok,
112,0,bkz20_30_40,20+30+40,7593.291381212755,2619.855378986144,2.8983628035801265,svp_dim112_seed0.txt,ok,
112,0,lll,LLL,12621.182710031575,2619.8553789861558,4.817511230301491,svp_dim112_seed0.txt,ok,
112,1,bkz20,20,7982.673236454065,2614.8664857962176,3.0528033763159304,svp_dim112_seed1.txt,ok,
112,1,bkz20_30,20+30,7397.815218022142,2614.866485796199,2.8291368825929126,svp_dim112_seed1.txt,ok,
112,1,bkz20_30_40,20+30+40,7397.815218022142,2614.866485796229,2.8291368825928798,svp_dim112_seed1.txt,ok,
112,1,lll,LLL,8449.583303335148,2614.8664857962267,3.2313631878463767,svp_dim112_seed1.txt,ok,
112,2,bkz20,20,7681.132338399068,2618.0559278711507,2.933906895046705,svp_dim112_seed2.txt,ok,
112,2,bkz20_30,20+30,7681.132338399068,2618.05592787116,2.9339068950466944,svp_dim112_seed2.txt,ok,
112,2,bkz20_30_40,20+30+40,6835.502176138929,2618.0559278711626,2.610907621708879,svp_dim112_seed2.txt,ok,
112,2,lll,LLL,8699.615681166615,2618.0559278711485,3.322929654998103,svp_dim112_seed2.txt,ok,
112,3,bkz20,20,9065.621765769845,2612.0433266611926,3.4707011454353816,svp_dim112_seed3.txt,ok,
112,3,bkz20_30,20+30,9065.621765769845,2612.043326661153,3.470701145435434,svp_dim112_seed3.txt,ok,
112,3,bkz20_30_40,20+30+40,7284.13913925317,2612.0433266611553,2.788674699574804,svp_dim112_seed3.txt,ok,
112,3,lll,LLL,9065.621765769845,2612.043326661186,3.4707011454353904,svp_dim112_seed3.txt,ok,
112,5,bkz20,20,8334.327747335112,2606.179354773896,3.1979102789179183,svp_dim112_seed5.txt,ok,
112,5,bkz20_30,20+30,7945.188858674159,2606.17935477388,3.048596346264706,svp_dim112_seed5.txt,ok,
112,5,bkz20_30_40,20+30+40,7338.714056290797,2606.179354773894,2.81588987451997,svp_dim112_seed5.txt,ok,
112,5,lll,LLL,8334.327747335112,2606.1793547739053,3.1979102789179072,svp_dim112_seed5.txt,ok,
112,9,bkz20,20,10309.86294768267,2618.431874098792,3.937418822947648,svp_dim112_seed9.txt,ok,
112,9,bkz20_30,20+30,8684.434984499565,2618.4318740987874,3.316654930153024,svp_dim112_seed9.txt,ok,
112,9,bkz20_30_40,20+30+40,8393.467519446294,2618.431874098797,3.2055321364185314,svp_dim112_seed9.txt,ok,
112,9,lll,LLL,10309.86294768267,2618.431874098771,3.9374188229476794,svp_dim112_seed9.txt,ok,
112,22,bkz20,20,8404.067527096622,2610.017179684413,3.2199280497122205,svp_dim112_seed22.txt,ok,
112,22,bkz20_30,20+30,8404.067527096622,2610.0171796844156,3.2199280497122174,svp_dim112_seed22.txt,ok,
112,22,bkz20_30_40,20+30+40,7498.880583127051,2610.01717968442,2.873115411460146,svp_dim112_seed22.txt,ok,
112,22,lll,LLL,8551.54845627386,2610.0171796844293,3.2764337809101343,svp_dim112_seed22.txt,ok,
112,283,bkz20,20,9260.908108819565,2616.099393489394,3.5399679889330278,svp_dim112_seed283.txt,ok,
112,283,bkz20_30,20+30,7586.969882634306,2616.0993934893872,2.9001076570392486,svp_dim112_seed283.txt,ok,
112,283,bkz20_30_40,20+30+40,7532.46924985426,2616.0993934894013,2.8792748733477267,svp_dim112_seed283.txt,ok,
112,283,lll,LLL,9842.502324104371,2616.099393489392,3.7622814899919748,svp_dim112_seed283.txt,ok,
112,626,bkz20,20,8876.14009578487,2621.918385822557,3.385360941736643,svp_dim112_seed626.txt,ok,
112,626,bkz20_30,20+30,8028.832231402024,2621.918385822566,3.0621976163774316,svp_dim112_seed626.txt,ok,
112,626,bkz20_30_40,20+30+40,7865.199616030096,2621.918385822587,2.9997881164262514,svp_dim112_seed626.txt,ok,
112,626,lll,LLL,9243.910644310668,2621.9183858225847,3.525628674902686,svp_dim112_seed626.txt,ok,
113,0,bkz20,20,9105.934218958544,2624.6614425270295,3.4693747816066254,svp_dim113_seed0.txt,ok,
113,0,bkz20_30,20+30,7670.533814539896,2624.6614425270386,2.922485045215837,svp_dim113_seed0.txt,ok,
113,0,bkz20_30_40,20+30+40,7670.533814539896,2624.661442527043,2.922485045215832,svp_dim113_seed0.txt,ok,
113,0,lll,LLL,11034.326757895094,2624.661442527032,4.204095270768032,svp_dim113_seed0.txt,ok,
113,1,bkz20,20,8145.603292574464,2624.495565812621,3.1036833891743862,svp_dim113_seed1.txt,ok,
113,1,bkz20_30,20+30,7708.753920057387,2624.4955658125787,2.937232594512178,svp_dim113_seed1.txt,ok,
113,1,bkz20_30_40,20+30+40,7000.760672955467,2624.495565812588,2.667469042108255,svp_dim113_seed1.txt,ok,
113,1,lll,LLL,10370.235773597442,2624.4955658125973,3.951325317018246,svp_dim113_seed1.txt,ok,
113,5,bkz20,20,8474.64471231686,2630.517016711399,3.2216650409323835,svp_dim113_seed5.txt,ok,
113,5,bkz20_30,20+30,7847.901694083585,2630.5170167113965,2.9834065486848007,svp_dim113_seed5.txt,ok,
113,5,bkz20_30_40,20+30+40,6710.0365870835585,2630.517016711401,2.550843254179841,svp_dim113_seed5.txt,ok,
113,5,lll,LLL,9394.068341245986,2630.517016711401,3.5711870638229843,svp_dim113_seed5.txt,ok,
113,25,bkz20,20,8439.033475463877,2632.828107174032,3.2053112212183055,svp_dim113_seed25.txt,ok,
113,25,bkz20_30,20+30,8439.033475463877,2632.8281071740366,3.2053112212182997,svp_dim113_seed25.txt,ok,
113,25,bkz20_30_40,20+30+40,7510.24040893499,2632.8281071740066,2.852537310913261,svp_dim113_seed25.txt,ok,
113,25,lll,LLL,11859.160762887057,2632.8281071740066,4.5043429651077,svp_dim113_seed25.txt,ok,
113,103,bkz20,20,9206.042580827008,2631.2205689485672,3.498772656868417,svp_dim113_seed103.txt,ok,
113,103,bkz20_30,20+30,7999.669430670246,2631.220568948579,3.0402884216836554,svp_dim113_seed103.txt,ok,
113,103,bkz20_30_40,20+30+40,7999.669430670246,2631.2205689485672,3.040288421683669,svp_dim113_seed103.txt,ok,
113,103,lll,LLL,9819.659159054343,2631.220568948577,3.73197871548193,svp_dim113_seed103.txt,ok,
113,254,bkz20,20,8633.439407327767,2632.115786301018,3.280037851017401,svp_dim113_seed254.txt,ok,
113,254,bkz20_30,20+30,7289.991975304223,2632.115786301018,2.769631949037106,svp_dim113_seed254.txt,ok,
113,254,bkz20_30_40,20+30+40,7289.991975304223,2632.1157863010203,2.769631949037104,svp_dim113_seed254.txt,ok,
113,254,lll,LLL,10038.298013109594,2632.1157863010317,3.8137752394307194,svp_dim113_seed254.txt,ok,
113,999,bkz20,20,9036.49279311393,2630.9330369887257,3.4347102970955072,svp_dim113_seed999.txt,ok,
113,999,bkz20_30,20+30,8192.429615199639,2630.933036988714,3.113887544844716,svp_dim113_seed999.txt,ok,
113,999,bkz20_30_40,20+30+40,7910.846920526268,2630.933036988735,3.0068598513555176,svp_dim113_seed999.txt,ok,
113,999,lll,LLL,11737.112677315492,2630.933036988749,4.461197800286578,svp_dim113_seed999.txt,ok,
113,2664,bkz20,20,9769.989713402974,2628.302993726829,3.717223522828895,svp_dim113_seed2664.txt,ok,
113,2664,bkz20_30,20+30,8226.278380896183,2628.302993726838,3.1298820571792674,svp_dim113_seed2664.txt,ok,
113,2664,bkz20_30_40,20+30+40,7074.894840207879,2628.3029937268407,2.691810973504211,svp_dim113_seed2664.txt,ok,
113,2664,lll,LLL,11375.121054300926,2628.302993726838,4.327933682475253,svp_dim113_seed2664.txt,ok,
113,3106,bkz20,20,8282.913014151487,2619.346287024524,3.162206179145773,svp_dim113_seed3106.txt,ok,
113,3106,bkz20_30,20+30,8175.677647754963,2619.346287024561,3.1212664351616146,svp_dim113_seed3106.txt,ok,
113,3106,bkz20_30_40,20+30+40,7134.936860267236,2619.346287024533,2.723937990028887,svp_dim113_seed3106.txt,ok,
113,3106,lll,LLL,8716.208694151373,2619.346287024524,3.327627483746202,svp_dim113_seed3106.txt,ok,
114,0,bkz20,20,9925.972043079719,2634.0734308202086,3.768297393284487,svp_dim114_seed0.txt,ok,
114,0,bkz20_30,20+30,9426.045989703209,2634.073430820204,3.5785053975386343,svp_dim114_seed0.txt,ok,
114,0,bkz20_30_40,20+30+40,8094.996973439827,2634.073430820216,3.0731857657131267,svp_dim114_seed0.txt,ok,
114,0,lll,LLL,10618.793999320269,2634.073430820218,4.031320416156245,svp_dim114_seed0.txt,ok,
114,1,bkz20,20,9247.010706168778,2630.639178710412,3.515119359965525,svp_dim114_seed1.txt,ok,
114,1,bkz20_30,20+30,9247.010706168778,2630.639178710419,3.5151193599655155,svp_dim114_seed1.txt,ok,
114,1,bkz20_30_40,20+30+40,7596.904632809335,2630.639178710419,2.8878550484196235,svp_dim114_seed1.txt,ok,
114,1,lll,LLL,11455.638000565492,2630.639178710426,4.3546975553603655,svp_dim114_seed1.txt,ok,
114,2,bkz20,20,8488.806512107569,2638.662795375195,3.217086520864267,svp_dim114_seed2.txt,ok,
114,2,bkz20_30,20+30,7978.859880960446,2638.662795375214,3.023827028957622,svp_dim114_seed2.txt,ok,
114,2,bkz20_30_40,20+30+40,7698.000519615467,2638.6627953752045,2.917386993558929,svp_dim114_seed2.txt,ok,
114,2,lll,LLL,9399.886807829125,2638.6627953751904,3.562367584181047,svp_dim114_seed2.txt,ok,
114,3,bkz20,20,9510.981600234534,2630.672161168081,3.6154188046036997,svp_dim114_seed3.txt,ok,
114,3,bkz20_30,20+30,8267.113341426983,2630.6721611680855,3.1425859380958263,svp_dim114_seed3.txt,ok,
114,3,bkz20_30_40,20+30+40,7693.148055250203,2630.672161168067,2.9244039484700757,svp_dim114_seed3.txt,ok,
114,3,lll,LLL,11399.416958774682,2630.6721611680714,4.33327159767149,svp_dim114_seed3.txt,ok,
114,5,bkz20,20,9386.16375309956,2642.8379072476937,3.5515472694556984,svp_dim114_seed5.txt,ok,
114,5,bkz20_30,20+30,8668.52219239243,2642.837907247696,3.280005243083561,svp_dim114_seed5.txt,ok,
114,5,bkz20_30_40,20+30+40,7569.4186038294865,2642.8379072477005,2.864125182657311,svp_dim114_seed5.txt,ok,
114,5,lll,LLL,9840.096899929385,2642.8379072476914,3.723307007570917,svp_dim114_seed5.txt,ok,
114,8,bkz20,20,10212.222431968474,2631.637355409545,3.8805583949385802,svp_dim114_seed8.txt,ok,
114,8,bkz20_30,20+30,8748.767856104072,2631.637355409524,3.3244579987893603,svp_dim114_seed8.txt,ok,
114,8,bkz20_30_40,20+30+40,8317.71657367574,2631.6373554095403,3.1606621469246177,svp_dim114_seed8.txt,ok,
114,8,lll,LLL,10820.98969595666,2631.63735540955,4.1118848209511905,svp_dim114_seed8.txt,ok,
114,91,bkz20,20,8431.262776120788,2642.656212813441,3.1904500991238076,svp_dim114_seed91.txt,ok,
114,91,bkz20_30,20+30,7968.91736686986,2642.656212813464,3.015495291529378,svp_dim114_seed91.txt,ok,
114,91,bkz20_30_40,20+30+40,7517.290203258086,2642.656212813455,2.8445963446962867,svp_dim114_seed91.txt,ok,
114,91,lll,LLL,10562.291370720657,2642.6562128134433,3.996846551400553,svp_dim114_seed91.txt,ok,
114,113,bkz20,20,8233.892943195215,2644.0568235322703,3.114113460010789,svp_dim114_seed113.txt,ok,
114,113,bkz20_30,20+30,8184.732066475969,2644.056823532277,3.095520487166283,svp_dim114_seed113.txt,ok,
114,113,bkz20_30_40,20+30+40,7863.4070859901385,2644.056823532251,2.9739932273789966,svp_dim114_seed113.txt,ok,
114,113,lll,LLL,10488.784581637665,2644.0568235322257,3.966928580462797,svp_dim114_seed113.txt,ok,
114,210,bkz20,20,9005.644452231058,2640.267369127796,3.4108835179090384,svp_dim114_seed210.txt,ok,
114,210,bkz20_30,20+30,8418.284326393348,2640.2673691277982,3.1884211518980723,svp_dim114_seed210.txt,ok,
114,210,bkz20_30_40,20+30+40,7649.247479327623,2640.267369127824,2.897148814839327,svp_dim114_seed210.txt,ok,
114,210,lll,LLL,10467.958731290442,2640.2673691277937,3.964734349895976,svp_dim114_seed210.txt,ok,
115,0,bkz20,20,9705.411634753058,2656.588348454315,3.6533366715998605,svp_dim115_seed0.txt,ok,
115,0,bkz20_30,20+30,8234.196378518052,2656.588348454336,3.0995379405728767,svp_dim115_seed0.txt,ok,
115,0,bkz20_30_40,20+30+40,7917.05229236235,2656.588348454324,2.9801577263442818,svp_dim115_seed0.txt,ok,
115,0,lll,LLL,10431.946270950584,2656.58834845435,3.926820757540427,svp_dim115_seed0.txt,ok,
115,1,bkz20,20,8944.528383319035,2650.727667852197,3.374367156534987,svp_dim115_seed1.txt,ok,
115,1,bkz20_30,20+30,8944.528383319035,2650.7276678521994,3.374367156534984,svp_dim115_seed1.txt,ok,
115,1,bkz20_30_40,20+30+40,7857.939233666801,2650.727667852209,2.9644460760594886,svp_dim115_seed1.txt,ok,
115,1,lll,LLL,9946.241048758067,2650.727667852218,3.752268167486674,svp_dim115_seed1.txt,ok,
115,2,bkz20,20,7994.328864889157,2648.6964741948464,3.0182125218101032,svp_dim115_seed2.txt,ok,
115,2,bkz20_30,20+30,7539.380544845847,2648.6964741948464,2.8464494207995936,svp_dim115_seed2.txt,ok,
115,2,bkz20_30_40,20+30+40,7539.380544845847,2648.696474194865,2.8464494207995736,svp_dim115_seed2.txt,ok,
115,2,lll,LLL,8186.43921372412,2648.6964741948277,3.0907426703970304,svp_dim115_seed2.txt,ok,
115,3,bkz20,20,9310.439785531069,2642.5807911649094,3.5232375171495955,svp_dim115_seed3.txt,ok,
115,3,bkz20_30,20+30,8819.450039543282,2642.580791164886,3.337438185061335,svp_dim115_seed3.txt,ok,
115,3,bkz20_30_40,20+30+40,7972.546895440627,2642.580791164902,3.016954835248829,svp_dim115_seed3.txt,ok,
115,3,lll,LLL,10040.409005613254,2642.5807911649,3.7994709714011243,svp_dim115_seed3.txt,ok,
115,5,bkz20,20,9106.166207576054,2652.143155159727,3.4335123237446923,svp_dim115_seed5.txt,ok,
115,5,bkz20_30,20+30,7815.026807375652,2652.1431551597343,2.946683625343356,svp_dim115_seed5.txt,ok,
115,5,bkz20_30_40,20+30+40,7815.026807375652,2652.1431551597225,2.9466836253433693,svp_dim115_seed5.txt,ok,
115,5,lll,LLL,9106.166207576054,2652.143155159732,3.433512323744686,svp_dim115_seed5.txt,ok,
115,9,bkz20,20,10804.880425067196,2643.7163130328427,4.087004483726908,svp_dim115_seed9.txt,ok,
115,9,bkz20_30,20+30,8927.511579382022,2643.71631303284,3.376879559796825,svp_dim115_seed9.txt,ok,
115,9,bkz20_30_40,20+30+40,8284.933071546197,2643.716313032831,3.133820762350197,svp_dim115_seed9.txt,ok,
115,9,lll,LLL,13419.364999879845,2643.7163130328117,5.075947420578364,svp_dim115_seed9.txt,ok,
115,11,bkz20,20,8989.075814565143,2642.389959890173,3.401873285553492,svp_dim115_seed11.txt,ok,
115,11,bkz20_30,20+30,7937.557432863088,2642.3899598901967,3.0039311204440584,svp_dim115_seed11.txt,ok,
115,11,bkz20_30_40,20+30+40,7599.767693818018,2642.3899598901967,2.8760961891233583,svp_dim115_seed11.txt,ok,
115,11,lll,LLL,8989.075814565143,2642.3899598902203,3.4018732855534317,svp_dim115_seed11.txt,ok,
115,19,bkz20,20,10150.614168610682,2647.557832446647,3.833953707908375,svp_dim115_seed19.txt,ok,
115,19,bkz20_30,20+30,8915.148961178382,2647.557832446633,3.3673103763477794,svp_dim115_seed19.txt,ok,
115,19,bkz20_30_40,20+30+40,8457.67006923302,2647.5578324465973,3.194517591110492,svp_dim115_seed19.txt,ok,
115,19,lll,LLL,10260.605635146485,2647.557832446647,3.8754982079709697,svp_dim115_seed19.txt,ok,
115,73,bkz20,20,9038.37015174749,2646.474024110595,3.415249902097577,svp_dim115_seed73.txt,ok,
115,73,bkz20_30,20+30,9038.37015174749,2646.474024110581,3.415249902097595,svp_dim115_seed73.txt,ok,
115,73,bkz20_30_40,20+30+40,8349.38931898615,2646.4740241105715,3.154910738937715,svp_dim115_seed73.txt,ok,
115,73,lll,LLL,9038.37015174749,2646.474024110581,3.415249902097595,svp_dim115_seed73.txt,ok,
116,0,bkz20,20,9148.6861351781,2657.03365509701,3.443195428717321,svp_dim116_seed0.txt,ok,
116,0,bkz20_30,20+30,8762.275617669191,2657.0336550970364,3.2977661388896435,svp_dim116_seed0.txt,ok,
116,0,bkz20_30_40,20+30+40,8245.61174201162,2657.0336550970337,3.1033147533505723,svp_dim116_seed0.txt,ok,
116,0,lll,LLL,10842.779210147188,2657.033655097053,4.080783541957483,svp_dim116_seed0.txt,ok,
116,1,bkz20,20,11002.622187460585,2659.3828851128046,4.13728397255361,svp_dim116_seed1.txt,ok,
116,1,bkz20_30,20+30,8457.334154448432,2659.382885112826,3.180186727451855,svp_dim116_seed1.txt,ok,
116,1,bkz20_30_40,20+30+40,8233.816794172679,2659.3828851128214,3.0961381455319734,svp_dim116_seed1.txt,ok,
116,1,lll,LLL,12194.760145242724,2659.38288511284,4.585560136341664,svp_dim116_seed1.txt,ok,
116,2,bkz20,20,11057.469918566374,2662.7064886606436,4.152718283316441,svp_dim116_seed2.txt,ok,
116,2,bkz20_30,20+30,9023.744123145338,2662.7064886606718,3.3889368436114173,svp_dim116_seed2.txt,ok,
116,2,bkz20_30_40,20+30+40,7571.2957279451175,2662.706488660648,2.8434586238431065,svp_dim116_seed2.txt,ok,
116,2,lll,LLL,11057.469918566374,2662.70648866066,4.152718283316415,svp_dim116_seed2.txt,ok,
116,3,bkz20,20,10284.572912863223,2657.6103494811346,3.869857338142575,svp_dim116_seed3.txt,ok,
116,3,bkz20_30,20+30,9517.402796981953,2657.6103494811255,3.5811881899241325,svp_dim116_seed3.txt,ok,
116,3,bkz20_30_40,20+30+40,8415.197145640728,2657.6103494811227,3.1664525792066276,svp_dim116_seed3.txt,ok,
116,3,lll,LLL,10480.928441698288,2657.6103494811537,3.943741581133022,svp_dim116_seed3.txt,ok,
116,45,bkz20,20,8634.346066726774,2653.270267150428,3.2542278763029784,svp_dim116_seed45.txt,ok,
116,45,bkz20_30,20+30,8634.346066726774,2653.2702671504117,3.254227876302999,svp_dim116_seed45.txt,ok,
116,45,bkz20_30_40,20+30+40,7903.667123557264,2653.2702671504303,2.9788398194525714,svp_dim116_seed45.txt,ok,
116,45,lll,LLL,8634.346066726774,2653.2702671504658,3.254227876302932,svp_dim116_seed45.txt,ok,
116,46,bkz20,20,9343.34040908283,2657.8356335790595,3.5153943648881794,svp_dim116_seed46.txt,ok,
116,46,bkz20_30,20+30,7384.530790781499,2657.835633579062,2.778400100249026,svp_dim116_seed46.txt,ok,
116,46,bkz20_30_40,20+30+40,7384.530790781499,2657.8356335790313,2.778400100249058,svp_dim116_seed46.txt,ok,
116,46,lll,LLL,9663.519648658035,2657.835633579038,3.6358605199544076,svp_dim116_seed46.txt,ok,
116,102,bkz20,20,10330.29442949232,2659.811704229215,3.883844263511852,svp_dim116_seed102.txt,ok,
116,102,bkz20_30,20+30,7303.547631117368,2659.8117042292224,2.745888973833897,svp_dim116_seed102.txt,ok,
116,102,bkz20_30_40,20+30+40,7303.547631117368,2659.811704229208,2.7458889738339116,svp_dim116_seed102.txt,ok,
116,102,lll,LLL,11872.914258934072,2659.8117042292247,4.463817585303345,svp_dim116_seed102.txt,ok,
